Frame,root_translateX,root_translateY,root_translateZ,root_rotateX,root_rotateY,root_rotateZ,left_hip_pitch_joint_dof,left_hip_roll_joint_dof,left_hip_yaw_joint_dof,left_knee_joint_dof,left_ankle_pitch_joint_dof,left_ankle_roll_joint_dof,right_hip_pitch_joint_dof,right_hip_roll_joint_dof,right_hip_yaw_joint_dof,right_knee_joint_dof,right_ankle_pitch_joint_dof,right_ankle_roll_joint_dof,waist_yaw_joint_dof,waist_roll_joint_dof,waist_pitch_joint_dof,left_shoulder_pitch_joint_dof,left_shoulder_roll_joint_dof,left_shoulder_yaw_joint_dof,left_elbow_joint_dof,left_wrist_roll_joint_dof,left_wrist_pitch_joint_dof,left_wrist_yaw_joint_dof,right_shoulder_pitch_joint_dof,right_shoulder_roll_joint_dof,right_shoulder_yaw_joint_dof,right_elbow_joint_dof,right_wrist_roll_joint_dof,right_wrist_pitch_joint_dof,right_wrist_yaw_joint_dof
0,0.0,0.0,77.29237,0.0,0.0,0.0,-11.459155,0.0,0.0,24.064226,-12.605071,0.0,-11.459155,0.0,0.0,24.064226,-12.605071,0.0,0.0,0.0,0.0,5.7295775,13.750985,0.0,27.50197,0.0,0.0,0.0,5.7295775,-13.750985,0.0,27.50197,0.0,0.0,0.0
1,0.0,0.0046584,77.28901,0.0,0.0,0.0,-11.472904,-0.0040088,0.0015786,24.093468,-12.6205635,0.0043084,-11.472779,-0.0040088,0.0015786,24.0932,-12.620421,0.0043084,-0.0015409,0.0011557,0.0009631,5.7169003,13.760249,-0.0073138,27.509773,-0.0043883,0.0019503,-0.0024379,5.708855,-13.758544,0.0078014,27.51465,0.0043883,-0.0024379,0.0029255
2,0.0,0.0351741,77.26698,0.0,0.0,0.0,-11.562536,-0.0302593,0.0119705,24.28409,-12.721557,0.032541,-11.561594,-0.0302595,0.01197,24.282085,-12.720495,0.032541,-0.0116349,0.0087262,0.0072718,5.633856,13.820936,-0.0552242,27.56088,-0.0331345,0.0147264,-0.0184081,5.573109,-13.808051,0.0589058,27.597692,0.0331345,-0.0184081,0.0220897
3,0.0,0.1118681,77.21164,0.0,0.0,0.0,-11.784541,-0.0961571,0.0384709,24.756224,-12.971714,0.1035674,-11.781598,-0.0961588,0.0384659,24.749964,-12.968398,0.103567,-0.0370037,0.0277528,0.0231273,5.425143,13.973457,-0.1756354,27.689318,-0.1053813,0.0468361,-0.0585451,5.2319436,-13.932477,0.1873445,27.806406,0.1053813,-0.0585451,0.0702542
4,0.0,0.2494638,77.11235,0.0,0.0,0.0,-12.1718235,-0.2141184,0.0873487,25.579805,-13.408145,0.2312497,-12.165462,-0.2141263,0.0873242,25.56627,-13.400972,0.2312478,-0.0825176,0.0618882,0.0515735,5.0506935,14.247093,-0.3916638,27.919746,-0.2349982,0.1044437,-0.1305546,4.6198635,-14.155705,0.4177746,28.180857,0.2349982,-0.1305546,0.1566655
5,0.0,0.457574,76.96216,0.0,0.0,0.0,-12.73323,-0.3919196,0.1643781,26.773521,-14.040853,0.4249949,-12.722053,-0.3919456,0.1642991,26.749735,-14.028245,0.4249884,-0.1513562,0.1135172,0.0945976,4.4843483,14.660961,-0.7184015,28.268269,-0.4310409,0.1915737,-0.2394672,3.6941068,-14.493335,0.766295,28.747204,0.4310409,-0.2394672,0.2873606
6,0.0,0.7411878,76.75749,0.0,0.0,0.0,-13.457108,-0.6331268,0.2749964,28.312302,-14.856713,0.6902677,-13.439925,-0.633193,0.2747995,28.275723,-14.8373165,0.69025,-0.2451699,0.1838774,0.1532312,3.71253,15.224982,-1.1636815,28.743235,-0.698209,0.3103151,-0.3878938,2.4324799,-14.953458,1.2412603,29.51902,0.698209,-0.3878938,0.4654726
7,0.0,1.1011568,76.49772,0.0,0.0,0.0,-14.317869,-0.9376028,0.4240838,30.141197,-15.826796,1.0290432,-14.293779,-0.937744,0.4236729,30.089891,-15.79958,1.0290028,-0.3642404,0.2731803,0.2276502,2.73292,15.940851,-1.728841,29.346071,-1.0373046,0.4610242,-0.5762803,0.8311948,-15.537456,1.844097,30.49863,1.0373046,-0.5762803,0.6915364
8,0.0,1.5346826,76.18487,0.0,0.0,0.0,-15.283021,-1.3020581,0.615516,32.19025,-16.914225,1.440191,-15.251411,-1.3023233,0.6147627,32.1229,-16.878475,1.440109,-0.5076419,0.3807314,0.3172762,1.5531352,16.803001,-2.409486,30.072092,-1.4456916,0.6425296,-0.803162,-1.0972995,-16.24079,2.5701184,31.678415,1.4456916,-0.803162,0.9637944
9,0.0,2.0358024,75.823235,0.0,0.0,0.0,-16.318665,-1.7206059,0.8516694,34.38623,-18.080357,1.9197934,-16.279163,-1.7210578,0.8504167,34.30202,-18.03563,1.9196434,-0.6734022,0.5050516,0.4208764,0.1894014,17.799576,-3.1962557,30.911308,-1.9177535,0.8523348,-1.0654185,-3.3264794,-17.053785,3.4093392,33.04215,1.9177535,-1.0654185,1.2785021
